n_clusters,n_cubes,perc_overlap,Accuracy,Balanced Accuracy,AUROC
4,13,0.45,0.9636518356430829,0.5371440473597114,0.6612044691247618
4,13,0.5,0.9637734014101629,0.5307253388978701,0.6644897284952778
4,13,0.55,0.963165573,0.5320304826547733,0.6347455298773246
4,13,0.6,0.9635302698760029,0.5403218717634155,0.6470614838000385
4,14,0.1,0.963287138,0.5320935423092064,0.6365814788062234
4,14,0.15,0.9638949671772429,0.5405110507267148,0.6433517926139947
4,14,0.2,0.9634087041089229,0.533777044,0.6314031558703019
4,14,0.25,0.9636518356430829,0.530662279,0.6294877984876723
4,14,0.3,0.963044007,0.528726539,0.6230321459858601
4,14,0.35,0.9636518356430829,0.5371440473597114,0.6397183250506495
4,14,0.4,0.9638949671772429,0.5307883985523032,0.6406752606147235
4,14,0.45,0.9641380987114029,0.5357758439483752,0.6366651337013299
4,14,0.5,0.9637734014101629,0.5436888751304189,0.6545592130155126
4,14,0.55,0.9635302698760029,0.5435627558215527,0.6601517763076598
4,14,0.6,0.9635302698760029,0.5435627558215527,0.6525582898391576
